"exp_unit","Cmax","num_codominants","site","block","trt","year","exage","genus_species","relcov","rank"
"Kruger_Buff::2_3::U::2008",30.9560780766824,2,"Kruger_Buff","2_3","U",2008,3,"Themeda triandra",34.4387755086224,2
"Kruger_Buff::2_3::U::2009",35.142118863015,2,"Kruger_Buff","2_3","U",2009,4,"Bothriochloa radicans",30.2325581403023,2
"Kruger_Buff::2_3::U::2009",35.142118863015,2,"Kruger_Buff","2_3","U",2009,4,"Digitaria eriantha",53.4883720905349,1
"Kruger_Buff::2_3::U::2010",11.5929727553471,2,"Kruger_Buff","2_3","U",2010,5,"Bothriochloa radicans",22.6470588188676,1
"Kruger_Buff::2_3::U::2010",11.5929727553471,2,"Kruger_Buff","2_3","U",2010,5,"Digitaria eriantha",21.1764705889412,2
"Kruger_Buff::2_3::U::2011",27.310699766926,2,"Kruger_Buff","2_3","U",2011,6,"Bothriochloa radicans",40.5750798687828,2
"Kruger_Buff::2_3::U::2011",27.310699766926,2,"Kruger_Buff","2_3","U",2011,6,"Digitaria eriantha",41.533546328754,1
"Kruger_Buff::2_3::U::2012",25.2448953079587,3,"Kruger_Buff","2_3","U",2012,7,"Bothriochloa radicans",38.1742738626722,2
"Kruger_Buff::2_3::U::2012",25.2448953079587,3,"Kruger_Buff","2_3","U",2012,7,"Digitaria eriantha",40.6639004128465,1
"Kruger_Buff::2_3::U::2012",25.2448953079587,3,"Kruger_Buff","2_3","U",2012,7,"Themeda triandra",17.4273858912199,3
"Kruger_Buff::2_4::G::2006",51.6268980384512,1,"Kruger_Buff","2_4","G",2006,1,"Bothriochloa radicans",61.8221258081453,1
"Kruger_Buff::2_4::G::2007",63.2,1,"Kruger_Buff","2_4","G",2007,2,"Bothriochloa radicans",74,1
"Kruger_Buff::2_4::G::2008",50.9049773815272,1,"Kruger_Buff","2_4","G",2008,3,"Bothriochloa radicans",64.4796380119344,1
"Kruger_Buff::2_4::G::2009",52.2727272805227,1,"Kruger_Buff","2_4","G",2009,4,"Bothriochloa radicans",63.6363636406364,1
"Kruger_Buff::2_4::G::2010",30.6889352787724,1,"Kruger_Buff","2_4","G",2010,5,"Bothriochloa radicans",41.3361169083466,1
"Kruger_Buff::2_4::G::2011",50.3597122285036,1,"Kruger_Buff","2_4","G",2011,6,"Bothriochloa radicans",58.7529976005875,1
"Kruger_Buff::2_4::G::2012",52.7777777773611,1,"Kruger_Buff","2_4","G",2012,7,"Bothriochloa radicans",68.0555555565972,1
"Kruger_Buff::2_4::U::2006",22.4204906419482,3,"Kruger_Buff","2_4","U",2006,1,"Bothriochloa radicans",32.20338983,2
"Kruger_Buff::2_4::U::2006",22.4204906419482,3,"Kruger_Buff","2_4","U",2006,1,"Digitaria eriantha",23.22033898,3
"Kruger_Buff::2_4::U::2006",22.4204906419482,3,"Kruger_Buff","2_4","U",2006,1,"Panicum coloratum",36.44067797,1
"Kruger_Buff::2_4::U::2007",27.7365556086566,3,"Kruger_Buff","2_4","U",2007,2,"Bothriochloa radicans",26.46239554,3
"Kruger_Buff::2_4::U::2007",27.7365556086566,3,"Kruger_Buff","2_4","U",2007,2,"Digitaria eriantha",36.76880223,1
"Kruger_Buff::2_4::U::2007",27.7365556086566,3,"Kruger_Buff","2_4","U",2007,2,"Panicum coloratum",32.59052925,2
"Kruger_Buff::2_4::U::2008",22.2040031631673,2,"Kruger_Buff","2_4","U",2008,3,"Digitaria eriantha",32.4267782396757,2
"Kruger_Buff::2_4::U::2008",22.2040031631673,2,"Kruger_Buff","2_4","U",2008,3,"Panicum coloratum",44.9790794995502,1
"Kruger_Buff::2_4::U::2009",16.8299563761521,4,"Kruger_Buff","2_4","U",2009,4,"Bothriochloa radicans",31.0218978096898,2
"Kruger_Buff::2_4::U::2009",16.8299563761521,4,"Kruger_Buff","2_4","U",2009,4,"Digitaria eriantha",31.9343065696807,1
"Kruger_Buff::2_4::U::2009",16.8299563761521,4,"Kruger_Buff","2_4","U",2009,4,"Heliotropium strigosum",10.9489051098905,4
"Kruger_Buff::2_4::U::2009",16.8299563761521,4,"Kruger_Buff","2_4","U",2009,4,"Panicum coloratum",20.9854014597901,3
"Kruger_Buff::2_4::U::2010",16.2130177473621,2,"Kruger_Buff","2_4","U",2010,5,"Bothriochloa radicans",32.8402366903284,1
"Kruger_Buff::2_4::U::2010",16.2130177473621,2,"Kruger_Buff","2_4","U",2010,5,"Heliotropium strigosum",21.8934911202189,2
"Kruger_Buff::2_4::U::2011",30.8310992,1,"Kruger_Buff","2_4","U",2011,6,"Bothriochloa radicans",49.59785523,1
"Kruger_Buff::2_4::U::2012",35.65573771,1,"Kruger_Buff","2_4","U",2012,7,"Panicum coloratum",56.55737705,1
"Kruger_Buff::2_5::G::2006",26.2030558282667,2,"Kruger_Buff","2_5","G",2006,1,"Bothriochloa radicans",34.395973149656,2
"Kruger_Buff::2_5::G::2006",26.2030558282667,2,"Kruger_Buff","2_5","G",2006,1,"Panicum coloratum",44.4630872495554,1
"Kruger_Buff::2_5::G::2007",30.82565170491,2,"Kruger_Buff","2_5","G",2007,2,"Bothriochloa radicans",38.0116959077193,2
"Kruger_Buff::2_5::G::2007",30.82565170491,2,"Kruger_Buff","2_5","G",2007,2,"Panicum coloratum",48.2456140371053,1
"Kruger_Buff::2_5::G::2008",33.7643678157562,2,"Kruger_Buff","2_5","G",2008,3,"Bothriochloa radicans",38.69047619,2
"Kruger_Buff::2_5::G::2008",33.7643678157562,2,"Kruger_Buff","2_5","G",2008,3,"Panicum coloratum",47.61904762,1
"Kruger_Buff::2_5::G::2009",35.4251012075202,1,"Kruger_Buff","2_5","G",2009,4,"Panicum coloratum",59.7165991858198,1
"Kruger_Buff::2_5::G::2010",14.0186915894393,1,"Kruger_Buff","2_5","G",2010,5,"Bothriochloa radicans",28.0373831788785,1
"Kruger_Buff::2_5::G::2011",22.6720647786397,1,"Kruger_Buff","2_5","G",2011,6,"Bothriochloa radicans",41.4979757075101,1
"Kruger_Buff::2_5::G::2012",33.4302325506686,1,"Kruger_Buff","2_5","G",2012,7,"Bothriochloa radicans",60.1744186012035,1
"Kruger_Buff::2_5::U::2006",18.9174601463208,4,"Kruger_Buff","2_5","U",2006,1,"Bothriochloa radicans",25.8064516087097,3
"Kruger_Buff::2_5::U::2006",18.9174601463208,4,"Kruger_Buff","2_5","U",2006,1,"Digitaria eriantha",29.1935483885403,2
"Kruger_Buff::2_5::U::2006",18.9174601463208,4,"Kruger_Buff","2_5","U",2006,1,"Heliotropium strigosum",10.6451612894677,4
"Kruger_Buff::2_5::U::2006",18.9174601463208,4,"Kruger_Buff","2_5","U",2006,1,"Panicum coloratum",32.2580645183871,1
"Kruger_Buff::2_5::U::2007",22.2179477377538,3,"Kruger_Buff","2_5","U",2007,2,"Bothriochloa radicans",21.0106382991596,3
"Kruger_Buff::2_5::U::2007",22.2179477377538,3,"Kruger_Buff","2_5","U",2007,2,"Digitaria eriantha",35.3723404285851,2
"Kruger_Buff::2_5::U::2007",22.2179477377538,3,"Kruger_Buff","2_5","U",2007,2,"Panicum coloratum",35.6382978685745,1
"Kruger_Buff::2_5::U::2008",20.9039120810489,2,"Kruger_Buff","2_5","U",2008,3,"Digitaria eriantha",36.6379310314655,2
"Kruger_Buff::2_5::U::2008",20.9039120810489,2,"Kruger_Buff","2_5","U",2008,3,"Panicum coloratum",37.0689655214828,1
"Kruger_Buff::2_5::U::2009",18.0814441621381,2,"Kruger_Buff","2_5","U",2009,4,"Bothriochloa radicans",32.8333333316417,2
"Kruger_Buff::2_5::U::2009",18.0814441621381,2,"Kruger_Buff","2_5","U",2009,4,"Digitaria eriantha",33.3333333316667,1
"Kruger_Buff::2_5::U::2010",14.9262310846258,2,"Kruger_Buff","2_5","U",2010,5,"Bothriochloa radicans",30.9446254096906,1
"Kruger_Buff::2_5::U::2010",14.9262310846258,2,"Kruger_Buff","2_5","U",2010,5,"Heliotropium strigosum",24.4299674297557,2
"Kruger_Buff::2_5::U::2011",20.7660147450817,2,"Kruger_Buff","2_5","U",2011,6,"Bothriochloa radicans",44.642857143125,1
"Kruger_Buff::2_5::U::2011",20.7660147450817,2,"Kruger_Buff","2_5","U",2011,6,"Panicum coloratum",25.6696428617969,2
"Kruger_Buff::2_5::U::2012",23.1213872795376,1,"Kruger_Buff","2_5","U",2012,7,"Bothriochloa radicans",49.7109826590058,1
"Kruger_Buff::2_6::G::2006",24.2070116802421,1,"Kruger_Buff","2_6","G",2006,1,"Panicum coloratum",49.2487479104925,1
"Kruger_Buff::2_6::G::2007",48.9417989409788,1,"Kruger_Buff","2_6","G",2007,2,"Panicum coloratum",68.7830687813757,1
"Kruger_Buff::2_6::G::2008",29.1913214976647,1,"Kruger_Buff","2_6","G",2008,3,"Panicum coloratum",52.2682445758185,1
"Kruger_Buff::2_6::G::2009",52.702702700527,1,"Kruger_Buff","2_6","G",2009,4,"Panicum coloratum",62.7413127406274,1
"Kruger_Buff::2_6::G::2010",6.70330428528841,6,"Kruger_Buff","2_6","G",2010,5,"Bothriochloa radicans",11.2026359116804,4
"Kruger_Buff::2_6::G::2010",6.70330428528841,6,"Kruger_Buff","2_6","G",2010,5,"Crotalaria podocarpa",15.1565074122735,1
"Kruger_Buff::2_6::G::2010",6.70330428528841,6,"Kruger_Buff","2_6","G",2010,5,"Eragrostis nindensis",11.3673805617051,3
"Kruger_Buff::2_6::G::2010",6.70330428528841,6,"Kruger_Buff","2_6","G",2010,5,"Heliotropium strigosum",10.873146621631,5
"Kruger_Buff::2_6::G::2010",6.70330428528841,6,"Kruger_Buff","2_6","G",2010,5,"Ipomoea plebeia subsp. africana",7.0840197700626,6
"Kruger_Buff::2_6::G::2010",6.70330428528841,6,"Kruger_Buff","2_6","G",2010,5,"Limeum pterocarpum",14.3327841821499,2
"Kruger_Buff::2_6::G::2011",11.9266055096422,1,"Kruger_Buff","2_6","G",2011,6,"Bothriochloa radicans",29.1284403691261,1
"Kruger_Buff::2_6::G::2012",16.3503568343814,3,"Kruger_Buff","2_6","G",2012,7,"Bothriochloa radicans",25.2707581222744,1
"Kruger_Buff::2_6::G::2012",16.3503568343814,3,"Kruger_Buff","2_6","G",2012,7,"Heliotropium strigosum",24.9097472922419,2
"Kruger_Buff::2_6::G::2012",16.3503568343814,3,"Kruger_Buff","2_6","G",2012,7,"Panicum coloratum",23.8267148021444,3
"Kruger_Buff::2_6::U::2006",33.0145797595887,2,"Kruger_Buff","2_6","U",2006,1,"Bothriochloa radicans",38.679245281934,2
"Kruger_Buff::2_6::U::2006",33.0145797595887,2,"Kruger_Buff","2_6","U",2006,1,"Panicum coloratum",44.339622642217,1
"Kruger_Buff::2_6::U::2007",37.9327398613562,2,"Kruger_Buff","2_6","U",2007,2,"Bothriochloa radicans",43.0267062317211,2
"Kruger_Buff::2_6::U::2007",37.9327398613562,2,"Kruger_Buff","2_6","U",2007,2,"Panicum coloratum",45.9940652818398,1
"Kruger_Buff::2_6::U::2008",30.6313131294505,2,"Kruger_Buff","2_6","U",2008,3,"Bothriochloa radicans",36.3636363629091,2
"Kruger_Buff::2_6::U::2008",30.6313131294505,2,"Kruger_Buff","2_6","U",2008,3,"Panicum coloratum",45.4545454536364,1
"Kruger_Buff::2_6::U::2009",41.6309012791674,1,"Kruger_Buff","2_6","U",2009,4,"Bothriochloa radicans",64.3776823987124,1
"Kruger_Buff::2_6::U::2010",17.7545691896449,1,"Kruger_Buff","2_6","U",2010,5,"Bothriochloa radicans",33.9425587493212,1
"Kruger_Buff::2_6::U::2011",36.5591397803656,1,"Kruger_Buff","2_6","U",2011,6,"Bothriochloa radicans",56.9892473105699,1
"Kruger_Buff::2_6::U::2012",52.4940617626247,1,"Kruger_Buff","2_6","U",2012,7,"Bothriochloa radicans",70.7838479835392,1
"Kruger_Buff::2_7::G::2006",21.0599898308619,2,"Kruger_Buff","2_7","G",2006,1,"Bothriochloa radicans",29.3594306020552,2
"Kruger_Buff::2_7::G::2006",21.0599898308619,2,"Kruger_Buff","2_7","G",2006,1,"Panicum coloratum",45.3736654831762,1
"Kruger_Buff::2_7::G::2007",30.6861664848761,2,"Kruger_Buff","2_7","G",2007,2,"Bothriochloa radicans",30.74626866,2
"Kruger_Buff::2_7::G::2007",30.6861664848761,2,"Kruger_Buff","2_7","G",2007,2,"Panicum coloratum",58.20895522,1
"Kruger_Buff::2_7::G::2008",26.3736263789451,1,"Kruger_Buff","2_7","G",2008,3,"Panicum coloratum",53.8461538478462,1
"Kruger_Buff::2_7::G::2009",18.5125060133985,2,"Kruger_Buff","2_7","G",2009,4,"Bothriochloa radicans",24.8015873024802,2
"Kruger_Buff::2_7::G::2009",18.5125060133985,2,"Kruger_Buff","2_7","G",2009,4,"Panicum coloratum",40.6746031740675,1
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Aristida barbicollis",13.32007952,2
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Bothriochloa radicans",9.343936382,4
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Comandra umbellata",5.367793241,9
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Crotalaria podocarpa",6.163021869,8
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Digitaria eriantha",3.578528827,12
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Eragrostis nindensis",15.50695825,1
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Heliotropium strigosum",7.952286282,5
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Ipomoea plebeia subsp. africana",5.367793241,10
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Limeum pterocarpum",7.355864811,6
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Panicum coloratum",11.72962227,3
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Panicum deustum",3.777335984,11
"Kruger_Buff::2_7::G::2010",5.62743042829891,12,"Kruger_Buff","2_7","G",2010,5,"Urochloa mosambicensis",7.157057654,7
"Kruger_Buff::2_7::G::2011",23.0579096031529,2,"Kruger_Buff","2_7","G",2011,6,"Bothriochloa radicans",32.8389830509852,1
"Kruger_Buff::2_7::G::2011",23.0579096031529,2,"Kruger_Buff","2_7","G",2011,6,"Panicum coloratum",30.7203389809216,2
"Kruger_Buff::2_7::G::2012",36.3569654567345,2,"Kruger_Buff","2_7","G",2012,7,"Bothriochloa radicans",40.2912621367767,2
"Kruger_Buff::2_7::G::2012",36.3569654567345,2,"Kruger_Buff","2_7","G",2012,7,"Panicum coloratum",43.2038834965437,1
"Kruger_Buff::2_7::U::2006",43.7367303613121,1,"Kruger_Buff","2_7","U",2006,1,"Panicum coloratum",66.8789808920064,1
"Kruger_Buff::2_7::U::2007",49.1749174914753,1,"Kruger_Buff","2_7","U",2007,2,"Panicum coloratum",74.2574257422277,1
"Kruger_Buff::2_7::U::2008",36.9226327924904,2,"Kruger_Buff","2_7","U",2008,3,"Bothriochloa radicans",35.7967667421478,2
"Kruger_Buff::2_7::U::2008",36.9226327924904,2,"Kruger_Buff","2_7","U",2008,3,"Panicum coloratum",56.5819861433949,1
"Kruger_Buff::2_7::U::2009",42.0718816108414,1,"Kruger_Buff","2_7","U",2009,4,"Panicum coloratum",64.9048625812981,1
"Kruger_Buff::2_7::U::2010",14.8683518106991,3,"Kruger_Buff","2_7","U",2010,5,"Bothriochloa radicans",24.1502683392755,1
"Kruger_Buff::2_7::U::2010",14.8683518106991,3,"Kruger_Buff","2_7","U",2010,5,"Eragrostis nindensis",21.8246869393453,3
"Kruger_Buff::2_7::U::2010",14.8683518106991,3,"Kruger_Buff","2_7","U",2010,5,"Ipomoea plebeia subsp. africana",22.8980321993131,2
"Kruger_Buff::2_7::U::2011",30.689329557492,2,"Kruger_Buff","2_7","U",2011,6,"Bothriochloa radicans",48.1586402271105,1
"Kruger_Buff::2_7::U::2011",30.689329557492,2,"Kruger_Buff","2_7","U",2011,6,"Panicum coloratum",36.8271954677904,2
"Kruger_Buff::2_7::U::2012",40.7912432748456,2,"Kruger_Buff","2_7","U",2012,7,"Bothriochloa radicans",52.301255231046,1
"Kruger_Buff::2_7::U::2012",40.7912432748456,2,"Kruger_Buff","2_7","U",2012,7,"Panicum coloratum",41.4225941408285,2
"Kruger_Buff::3_1::G::2006",29.9530228769023,3,"Kruger_Buff","3_1","G",2006,1,"Bothriochloa radicans",24.1830065375817,3
"Kruger_Buff::3_1::G::2006",29.9530228769023,3,"Kruger_Buff","3_1","G",2006,1,"Digitaria eriantha",44.1176470555882,1
"Kruger_Buff::3_1::G::2006",29.9530228769023,3,"Kruger_Buff","3_1","G",2006,1,"Panicum coloratum",29.4117647070588,2
"Kruger_Buff::3_1::G::2007",19.2072453479882,2,"Kruger_Buff","3_1","G",2007,2,"Digitaria eriantha",41.28440367,1
"Kruger_Buff::3_1::G::2007",19.2072453479882,2,"Kruger_Buff","3_1","G",2007,2,"Panicum coloratum",38.22629969,2
"Kruger_Buff::3_1::G::2008",32.4492814876706,3,"Kruger_Buff","3_1","G",2008,3,"Bothriochloa radicans",30.0480769215024,2
"Kruger_Buff::3_1::G::2008",32.4492814876706,3,"Kruger_Buff","3_1","G",2008,3,"Digitaria eriantha",39.6634615419832,1
"Kruger_Buff::3_1::G::2008",32.4492814876706,3,"Kruger_Buff","3_1","G",2008,3,"Panicum coloratum",30.0480769215024,3
"Kruger_Buff::3_1::G::2009",26.5496348137705,3,"Kruger_Buff","3_1","G",2009,4,"Bothriochloa radicans",31.5398886790538,1
"Kruger_Buff::3_1::G::2009",26.5496348137705,3,"Kruger_Buff","3_1","G",2009,4,"Digitaria eriantha",28.7569573291373,3
"Kruger_Buff::3_1::G::2009",26.5496348137705,3,"Kruger_Buff","3_1","G",2009,4,"Panicum coloratum",30.0556586290983,2
"Kruger_Buff::3_1::G::2010",14.3192488289977,1,"Kruger_Buff","3_1","G",2010,5,"Bothriochloa radicans",31.6901408477817,1
"Kruger_Buff::3_1::G::2011",51.73267326,1,"Kruger_Buff","3_1","G",2011,6,"Bothriochloa radicans",69.30693069,1
"Kruger_Buff::3_1::G::2012",38.5416666726979,1,"Kruger_Buff","3_1","G",2012,7,"Bothriochloa radicans",56.2500000039375,1
"Kruger_Buff::3_1::U::2006",20.4433628664471,4,"Kruger_Buff","3_1","U",2006,1,"Bothriochloa radicans",20.1149425293966,3
"Kruger_Buff::3_1::U::2006",20.4433628664471,4,"Kruger_Buff","3_1","U",2006,1,"Digitaria eriantha",12.0689655196379,4
"Kruger_Buff::3_1::U::2006",20.4433628664471,4,"Kruger_Buff","3_1","U",2006,1,"Panicum coloratum",33.333333329,2
"Kruger_Buff::3_1::U::2006",20.4433628664471,4,"Kruger_Buff","3_1","U",2006,1,"Themeda triandra",33.9080459789828,1
"Kruger_Buff::3_1::U::2007",24.2914979702429,1,"Kruger_Buff","3_1","U",2007,2,"Themeda triandra",46.5587044504656,1
"Kruger_Buff::3_1::U::2008",33.1807780393364,1,"Kruger_Buff","3_1","U",2008,3,"Themeda triandra",56.0640732288787,1
"Kruger_Buff::3_1::U::2009",31.0975609787561,1,"Kruger_Buff","3_1","U",2009,4,"Themeda triandra",55.4878048777805,1
"Kruger_Buff::3_1::U::2010",14.7509840055442,3,"Kruger_Buff","3_1","U",2010,5,"Bothriochloa radicans",34.1614906823913,1
"Kruger_Buff::3_1::U::2010",14.7509840055442,3,"Kruger_Buff","3_1","U",2010,5,"Eragrostis nindensis",15.527950311087,3
"Kruger_Buff::3_1::U::2010",14.7509840055442,3,"Kruger_Buff","3_1","U",2010,5,"Themeda triandra",21.1180124214783,2
"Kruger_Buff::3_1::U::2011",23.756019264426,2,"Kruger_Buff","3_1","U",2011,6,"Bothriochloa radicans",30.8988764024719,2
"Kruger_Buff::3_1::U::2011",23.756019264426,2,"Kruger_Buff","3_1","U",2011,6,"Themeda triandra",47.7528089938202,1
"Kruger_Buff::3_1::U::2012",17.4896868812753,4,"Kruger_Buff","3_1","U",2012,7,"Bothriochloa radicans",34.099616858636,2
"Kruger_Buff::3_1::U::2012",17.4896868812753,4,"Kruger_Buff","3_1","U",2012,7,"Heliotropium strigosum",9.96168582360153,4
"Kruger_Buff::3_1::U::2012",17.4896868812753,4,"Kruger_Buff","3_1","U",2012,7,"Panicum coloratum",19.1570881192337,3
"Kruger_Buff::3_1::U::2012",17.4896868812753,4,"Kruger_Buff","3_1","U",2012,7,"Themeda triandra",35.24904214859,1
"Kruger_Buff::3_2::G::2006",26.5046624292932,3,"Kruger_Buff","3_2","G",2006,1,"Bothriochloa radicans",29.0381125214519,2
"Kruger_Buff::3_2::G::2006",26.5046624292932,3,"Kruger_Buff","3_2","G",2006,1,"Digitaria eriantha",33.9382940116969,1
"Kruger_Buff::3_2::G::2006",26.5046624292932,3,"Kruger_Buff","3_2","G",2006,1,"Panicum coloratum",26.6787658813339,3
"Kruger_Buff::3_2::G::2007",25.6568542852426,3,"Kruger_Buff","3_2","G",2007,2,"Bothriochloa radicans",26.0355029607811,2
"Kruger_Buff::3_2::G::2007",25.6568542852426,3,"Kruger_Buff","3_2","G",2007,2,"Digitaria eriantha",44.3786982213314,1
"Kruger_Buff::3_2::G::2007",25.6568542852426,3,"Kruger_Buff","3_2","G",2007,2,"Panicum coloratum",22.7810650906834,3
"Kruger_Buff::3_2::G::2008",26.0643246901147,3,"Kruger_Buff","3_2","G",2008,3,"Bothriochloa radicans",26.3157894718421,2
"Kruger_Buff::3_2::G::2008",26.0643246901147,3,"Kruger_Buff","3_2","G",2008,3,"Digitaria eriantha",38.9016018327231,1
"Kruger_Buff::3_2::G::2008",26.0643246901147,3,"Kruger_Buff","3_2","G",2008,3,"Panicum coloratum",26.3157894718421,3
"Kruger_Buff::3_2::G::2009",23.8102293613527,3,"Kruger_Buff","3_2","G",2009,4,"Bothriochloa radicans",37.2340425503723,1
