"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"LUPINUS POLYPHYLLUS","LUPINUS","","polyphyllus",NA,NA,"","","ild-8908",TRUE,"1.1","Accepted","Leguminosae","Lupinus","","polyphyllus","","","Lindl.","ild-8908","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MADIA SATIVA","MADIA","","sativa",NA,NA,"","","gcc-120995",TRUE,"1.1","Accepted","Compositae","Madia","","sativa","","","Molina","gcc-120995","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PERIDERIDIA MONTANA","PERIDERIDIA","","montana",NA,NA,"","","tro-50098727",TRUE,"1.1","Accepted","Apiaceae","Perideridia","","montana","","","(Blank.) Dorn","tro-50098727","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POTENTILLA RECTA","POTENTILLA","","recta",NA,NA,"","","rjp-1020",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","recta","","","L.","rjp-1020","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SYMPHYOTRICHUM SUBSPICATUM","SYMPHYOTRICHUM","","subspicatum",NA,NA,"","","gcc-87180",TRUE,"1.1","Accepted","Compositae","Symphyotrichum","","subspicatum","","","(Nees) G.L.Nesom","gcc-87180","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EPILOBIUM BRACHYCARPUM","EPILOBIUM","","brachycarpum",NA,NA,"","","kew-2790195",TRUE,"1.1","Accepted","Onagraceae","Epilobium","","brachycarpum","","","C.Presl","kew-2790195","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POTENTILLA GRACILIS","POTENTILLA","","gracilis",NA,NA,"","","rjp-3786",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","gracilis","","","Douglas ex Hook.","rjp-3786","Accepted",FALSE,FALSE,FALSE,2024-07-10
"WYETHIA AMPLEXICAULIS","WYETHIA","","amplexicaulis",NA,NA,"","","gcc-33333",TRUE,"1.1","Accepted","Compositae","Wyethia","","amplexicaulis","","","(Nutt.) Nutt.","gcc-33333","Accepted",FALSE,FALSE,FALSE,2024-07-10
"COLLOMIA GRANDIFLORA","COLLOMIA","","grandiflora",NA,NA,"","","kew-2731205",TRUE,"1.1","Accepted","Polemoniaceae","Collomia","","grandiflora","","","Douglas ex Lindl.","kew-2731205","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ANEMONE CYLINDRICA","ANEMONE","","cylindrica",NA,NA,"","","kew-2638150",TRUE,"1.1","Accepted","Ranunculaceae","Anemone","","cylindrica","","","A.Gray","kew-2638150","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ASCLEPIAS TUBEROSA","ASCLEPIAS","","tuberosa",NA,NA,"","","kew-2655244",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","tuberosa","","","L.","kew-2655244","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DESMODIUM CANADENSE","DESMODIUM","","canadense",NA,NA,"","","ild-16761",TRUE,"1.1","Accepted","Leguminosae","Desmodium","","canadense","","","(L.) DC.","ild-16761","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EQUISETUM LAEVIGATUM","EQUISETUM","","laevigatum",NA,NA,"","","tro-26602007",TRUE,"1.1","Accepted","Equisetaceae","Equisetum","","laevigatum","","","A. Braun","tro-26602007","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LIATRIS ASPERA","LIATRIS","","aspera",NA,NA,"","","gcc-119927",TRUE,"1.1","Accepted","Compositae","Liatris","","aspera","","","Michx.","gcc-119927","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SOLIDAGO NEMORALIS","SOLIDAGO","","nemoralis",NA,NA,"","","gcc-112880",TRUE,"1.1","Accepted","Compositae","Solidago","","nemoralis","","","Aiton","gcc-112880","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CAREX SCOPARIA","CAREX","","scoparia",NA,NA,"","","kew-230759",TRUE,"1.1","Accepted","Cyperaceae","Carex","","scoparia","","","Willd.","kew-230759","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERIGERON STRIGOSUS","ERIGERON","","strigosus",NA,NA,"","","gcc-88566",TRUE,"1.1","Accepted","Compositae","Erigeron","","strigosus","","","Muhl. ex Willd.","gcc-88566","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARABIS DIVARICARPA","ARABIS","","divaricarpa",NA,NA,"","","tro-4100035",TRUE,"1.1","Accepted","Brassicaceae","Arabis","×","divaricarpa","","","A. Nelson (pro sp.)","tro-4100035","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BERTEROA INCANA","BERTEROA","","incana",NA,NA,"","","kew-2675159",TRUE,"1.1","Accepted","Brassicaceae","Berteroa","","incana","","","(L.) DC.","kew-2675159","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PENNISETUM GLAUCUM","PENNISETUM","","glaucum",NA,NA,"","","kew-432725",TRUE,"1.1","Accepted","Poaceae","Pennisetum","","glaucum","","","(L.) R.Br.","kew-432725","Accepted",FALSE,FALSE,FALSE,2024-07-10
"TOXICODENDRON RADICANS","TOXICODENDRON","","radicans",NA,NA,"","","tro-1300004",TRUE,"1.1","Accepted","Anacardiaceae","Toxicodendron","","radicans","","","(L.) Kuntze","tro-1300004","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS GRAYI","CYPERUS","","grayi",NA,NA,"","","kew-236844",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","grayi","","","Torr.","kew-236844","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HELIANTHEMUM BICKNELLII","HELIANTHEMUM","","bicknellii",NA,NA,"","","tro-7600006",TRUE,"1.1","Accepted","Cistaceae","Helianthemum","","bicknellii","","","Fernald","tro-7600006","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POLYGALA POLYGAMA","POLYGALA","","polygama",NA,NA,"","","tro-25900897",TRUE,"1.1","Accepted","Polygalaceae","Polygala","","polygama","","","Walter","tro-25900897","Accepted",FALSE,FALSE,FALSE,2024-07-10
"FALLOPIA CONVOLVULUS","FALLOPIA","","convolvulus",NA,NA,"","","kew-2807634",TRUE,"1.1","Accepted","Polygonaceae","Fallopia","","convolvulus","","","(L.) Á.Löve","kew-2807634","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ANTENNARIA NEGLECTA","ANTENNARIA","","neglecta",NA,NA,"","","gcc-128516",TRUE,"1.1","Accepted","Compositae","Antennaria","","neglecta","","","Greene","gcc-128516","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS LUPULINUS","CYPERUS","","lupulinus",NA,NA,"","","kew-237369",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","lupulinus","","","(Spreng.) Marcks","kew-237369","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SOLIDAGO SPECIOSA","SOLIDAGO","","speciosa",NA,NA,"","","gcc-131742",TRUE,"1.1","Accepted","Compositae","Solidago","","speciosa","","","A.Gray","gcc-131742","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SOLIDAGO RIGIDA","SOLIDAGO","","rigida",NA,NA,"","","gcc-90277",TRUE,"1.1","Accepted","Compositae","Solidago","","rigida","","","L.","gcc-90277","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SILENE LATIFOLIA","SILENE","","latifolia",NA,NA,"","","kew-2488689",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","latifolia","","","Poir.","kew-2488689","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARISTIDA BASIRAMEA","ARISTIDA","","basiramea",NA,NA,"","","kew-394409",TRUE,"1.1","Accepted","Poaceae","Aristida","","basiramea","","","Vasey","kew-394409","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POLYGONUM TENUE","POLYGONUM","","tenue",NA,NA,"","","tro-26000902",TRUE,"1.1","Accepted","Polygonaceae","Polygonum","","tenue","","","Michx.","tro-26000902","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SILENE ANTIRRHINA","SILENE","","antirrhina",NA,NA,"","","tro-6300202",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","antirrhina","","","L.","tro-6300202","Accepted",FALSE,FALSE,FALSE,2024-07-10
"FRAGARIA VIRGINIANA","FRAGARIA","","virginiana",NA,NA,"","","rjp-38099",TRUE,"1.1","Accepted","Rosaceae","Fragaria","","virginiana","","","Mill.","rjp-38099","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PANICUM ACUMINATUM","PANICUM","","acuminatum",NA,NA,"","","kew-427087",TRUE,"1.1","Accepted","Poaceae","Panicum","","acuminatum","","","Sw.","kew-427087","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PANICUM PERLONGUM","PANICUM","","perlongum",NA,NA,"","","kew-429736",TRUE,"1.1","Accepted","Poaceae","Panicum","","perlongum","","","Nash","kew-429736","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RUDBECKIA HIRTA","RUDBECKIA","","hirta",NA,NA,"","","gcc-126702",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","hirta","","","L.","gcc-126702","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PHYSALIS VIRGINIANA","PHYSALIS","","virginiana",NA,NA,"","","tro-29601033",TRUE,"1.1","Accepted","Solanaceae","Physalis","","virginiana","","","Mill.","tro-29601033","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HIERACIUM LONGIPILUM","HIERACIUM","","longipilum",NA,NA,"","","gcc-82463",TRUE,"1.1","Accepted","Compositae","Hieracium","","longipilum","","","Torr.","gcc-82463","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ANAPHALIS MARGARITACEA","ANAPHALIS","","margaritacea",NA,NA,"","","gcc-48987",TRUE,"1.1","Accepted","Compositae","Anaphalis","","margaritacea","","","(L.) Benth. & Hook.f.","gcc-48987","Accepted",FALSE,FALSE,FALSE,2024-07-10
"AMBROSIA ARTEMISIIFOLIA","AMBROSIA","","artemisiifolia",NA,NA,"","","gcc-20460",TRUE,"1.1","Accepted","Compositae","Ambrosia","","artemisiifolia","","","L.","gcc-20460","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS SCHWEINITZII","CYPERUS","","schweinitzii",NA,NA,"","","kew-238466",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","schweinitzii","","","Torr.","kew-238466","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS FILICULMIS","CYPERUS","","filiculmis",NA,NA,"","","kew-236619",TRUE,"1.1","Accepted","Cyperaceae","Cyperus","","filiculmis","","","Vahl","kew-236619","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SYMPHYOTRICHUM BOREALE","SYMPHYOTRICHUM","","boreale",NA,NA,"","","gcc-2374",TRUE,"1.1","Accepted","Compositae","Symphyotrichum","","boreale","","","(Torr. & A.Gray) Á.Löve & D.Löve","gcc-2374","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LYCHNIS LATIFOLIA SSP. ALBA","LYCHNIS","","latifolia",NA,NA,"","SSP. ALBA","",FALSE,"1.1","","","LYCHNIS","","latifolia",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"POTENTILLA NORVEGICA","POTENTILLA","","norvegica",NA,NA,"","","rjp-17",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","norvegica","","","L.","rjp-17","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SISYRINCHIUM CAMPESTRE","SISYRINCHIUM","","campestre",NA,NA,"","","kew-324997",TRUE,"1.1","Accepted","Iridaceae","Sisyrinchium","","campestre","","","E.P.Bicknell","kew-324997","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DANTHONIA SPICATA","DANTHONIA","","spicata",NA,NA,"","","kew-407272",TRUE,"1.1","Accepted","Poaceae","Danthonia","","spicata","","","(L.) Roem. & Schult.","kew-407272","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BROMUS INERMIS","BROMUS","","inermis",NA,NA,"","","kew-401195",TRUE,"1.1","Accepted","Poaceae","Bromus","","inermis","","","Leyss.","kew-401195","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POTENTILLA SIMPLEX","POTENTILLA","","simplex",NA,NA,"","","rjp-3829",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","simplex","","","Michx.","rjp-3829","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CREPIS TECTORUM","CREPIS","","tectorum",NA,NA,"","","gcc-28767",TRUE,"1.1","Accepted","Compositae","Crepis","","tectorum","","","L.","gcc-28767","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RUDBECKIA SP.","RUDBECKIA","","sp.",NA,NA,"","","",FALSE,"1.1","","","RUDBECKIA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ASCLEPIAS OVALIFOLIA","ASCLEPIAS","","ovalifolia",NA,NA,"","","kew-2655033",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","ovalifolia","","","Decne.","kew-2655033","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DIGITARIA ISCHAEMUM","DIGITARIA","","ischaemum",NA,NA,"","","kew-409080",TRUE,"1.1","Accepted","Poaceae","Digitaria","","ischaemum","","","(Schreb.) Muhl.","kew-409080","Accepted",FALSE,FALSE,FALSE,2024-07-10
"VICIA VILLOSA","VICIA","","villosa",NA,NA,"","","ild-7874",TRUE,"1.1","Accepted","Leguminosae","Vicia","","villosa","","","Roth","ild-7874","Accepted",FALSE,FALSE,FALSE,2024-07-10
"OENOTHERA RHOMBIPETALA","OENOTHERA","","rhombipetala",NA,NA,"","","tro-23200597",TRUE,"1.1","Accepted","Onagraceae","Oenothera","","rhombipetala","","","Nutt. ex Torr. & A. Gray","tro-23200597","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RUDBECKIA HIRTA var. PULCHERRIMA","RUDBECKIA","","hirta",NA,"var.","","PULCHERRIMA","gcc-126702",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","hirta","","","L.","gcc-126702","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MOLLUGO VERTICILLATA","MOLLUGO","","verticillata",NA,NA,"","","kew-2501530",TRUE,"1.1","Accepted","Molluginaceae","Mollugo","","verticillata","","","L.","kew-2501530","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SETARIA SP.","SETARIA","","sp.",NA,NA,"","","",FALSE,"1.1","","","SETARIA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ANEMONE CANADENSIS","ANEMONE","","canadensis",NA,NA,"","","kew-2638097",TRUE,"1.1","Accepted","Ranunculaceae","Anemone","","canadensis","","","L.","kew-2638097","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POPULUS TREMULOIDES","POPULUS","","tremuloides",NA,NA,"","","kew-5000290",TRUE,"1.1","Accepted","Salicaceae","Populus","","tremuloides","","","Michx.","kew-5000290","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PLANTAGO SP.","PLANTAGO","","sp.",NA,NA,"","","",FALSE,"1.1","","","PLANTAGO","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ASCLEPIAS SP.","ASCLEPIAS","","sp.",NA,NA,"","","",FALSE,"1.1","","","ASCLEPIAS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ERIGERON CANADENSIS","ERIGERON","","canadensis",NA,NA,"","","gcc-115400",TRUE,"1.1","Accepted","Compositae","Erigeron","","canadensis","","","L.","gcc-115400","Accepted",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN LAMIACEAE ","","","lamiaceae",NA,NA,"","","",FALSE,"1.1","","","UNKNOWN","","lamiaceae",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"PANICUM CAPILLARE","PANICUM","","capillare",NA,NA,"","","kew-427592",TRUE,"1.1","Accepted","Poaceae","Panicum","","capillare","","","L.","kew-427592","Accepted",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN FABACEAE","","","fabaceae",NA,NA,"","","",FALSE,"1.1","","","UNKNOWN","","fabaceae",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"SOLIDAGO GIGANTEA","SOLIDAGO","","gigantea",NA,NA,"","","gcc-91414",TRUE,"1.1","Accepted","Compositae","Solidago","","gigantea","","","Aiton","gcc-91414","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHENOPODIUM SP.","CHENOPODIUM","","sp.",NA,NA,"","","",FALSE,"1.1","","","CHENOPODIUM","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"MALUS SP.","MALUS","","sp.",NA,NA,"","","",FALSE,"1.1","","","MALUS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"PINUS SP.","PINUS","","sp.",NA,NA,"","","",FALSE,"1.1","","","PINUS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"POPULUS DELTOIDES","POPULUS","","deltoides",NA,NA,"","","kew-5000049",TRUE,"1.1","Accepted","Salicaceae","Populus","","deltoides","","","Marshall","kew-5000049","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ECHINACEA SEROTINA","ECHINACEA","","serotina",NA,NA,"","","gcc-126545",TRUE,"1.1","Accepted","Compositae","Echinacea","","serotina","","","(Nutt.) DC.","gcc-126545","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALNUS SP.","ALNUS","","sp.",NA,NA,"","","",FALSE,"1.1","","","ALNUS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ACER SP.","ACER","","sp.",NA,NA,"","","",FALSE,"1.1","","","ACER","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN CUPRESSACEAE SP.","","","cupressaceae",NA,NA,"","SP.","",FALSE,"1.1","","","UNKNOWN","","cupressaceae",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"PSEUDOGNAPHALIUM OBTUSIFOLIUM","PSEUDOGNAPHALIUM","","obtusifolium",NA,NA,"","","gcc-82571",TRUE,"1.1","Accepted","Compositae","Pseudognaphalium","","obtusifolium","","","(L.) Hilliard & B.L.Burtt","gcc-82571","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARABIS HIRSUTA","ARABIS","","hirsuta",NA,NA,"","","kew-2645681",TRUE,"1.1","Accepted","Brassicaceae","Arabis","","hirsuta","","","(L.) Scop.","kew-2645681","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POPULUS ALBA","POPULUS","","alba",NA,NA,"","","kew-5000549",TRUE,"1.1","Accepted","Salicaceae","Populus","","alba","","","L.","kew-5000549","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RUBUS SP.","RUBUS","","sp.",NA,NA,"","","",FALSE,"1.1","","","RUBUS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"PINUS STROBUS","PINUS","","strobus",NA,NA,"","","kew-2562165",TRUE,"1.1","Accepted","Pinaceae","Pinus","","strobus","","","L.","kew-2562165","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MONARDA FISTULOSA","MONARDA","","fistulosa",NA,NA,"","","kew-129185",TRUE,"1.1","Accepted","Lamiaceae","Monarda","","fistulosa","","","L.","kew-129185","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CAREX SP. (cedr.us)","CAREX","","sp.",NA,NA,"","(cedr.us)","",FALSE,"1.1","","","CAREX","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"STACHYS PALUSTRIS","STACHYS","","palustris",NA,NA,"","","kew-195411",TRUE,"1.1","Accepted","Lamiaceae","Stachys","","palustris","","","L.","kew-195411","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CYPERUS SP. (cedr.us)","CYPERUS","","sp.",NA,NA,"","(cedr.us)","",FALSE,"1.1","","","CYPERUS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN SP. (cedr.us)","","","sp.",NA,NA,"","(cedr.us)","",FALSE,"1.1","","","UNKNOWN","","sp.",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"POLYGONUM CONVOLVULUS","POLYGONUM","","convolvulus",NA,NA,"","","kew-2574574",TRUE,"1.1","Synonym","Polygonaceae","Fallopia","","convolvulus","","","(L.) Á.Löve","kew-2807634","Accepted",FALSE,FALSE,FALSE,2024-07-10
